,home_team,away_team,first_quarter_home,second_quarter_home,third_quarter_home,fourth_quarter_home,first_quarter_away,second_quarter_away,third_quarter_away,fourth_quarter_away,event_time
252,Atlanta Hawks,Boston Celtics,40,32,27,28,27,22,29,34,25.02.2021
253,Dallas Mavericks,Boston Celtics,34,21,25,30,31,25,20,31,24.02.2021
254,New Orleans Pelicans,Boston Celtics,28,19,27,34,30,33,24,21,"21.02.2021
AOT"
255,Boston Celtics,Atlanta Hawks,33,33,32,23,22,19,32,36,20.02.2021
256,Boston Celtics,Atlanta Hawks,35,21,25,33,33,29,28,32,18.02.2021
257,Boston Celtics,Denver Nuggets,30,29,27,26,26,28,21,24,17.02.2021
258,Washington Wizards,Boston Celtics,29,26,34,15,22,21,24,24,14.02.2021
259,Boston Celtics,Detroit Pistons,23,29,20,30,27,27,28,26,13.02.2021
260,Boston Celtics,Toronto Raptors,34,32,22,32,29,27,24,26,12.02.2021
261,Utah Jazz,Boston Celtics,24,24,42,32,27,20,32,29,10.02.2021
262,Phoenix Suns,Boston Celtics,27,25,24,24,19,30,19,23,07.02.2021
263,Los Angeles Clippers,Boston Celtics,33,29,20,33,21,30,38,30,06.02.2021
264,Sacramento Kings,Boston Celtics,22,30,29,35,26,25,31,29,04.02.2021
265,Golden State Warriors,Boston Celtics,35,17,33,22,24,28,34,25,03.02.2021
266,Boston Celtics,Los Angeles Lakers,24,25,29,17,28,24,19,25,31.01.2021
267,San Antonio Spurs,Boston Celtics,25,36,21,28,30,17,37,22,28.01.2021
268,Chicago Bulls,Boston Celtics,25,25,26,27,33,27,31,28,26.01.2021
269,Boston Celtics,Cleveland Cavaliers,38,35,41,27,21,30,27,25,25.01.2021
270,Philadelphia 76ers,Boston Celtics,25,24,42,31,33,19,28,30,23.01.2021
271,Philadelphia 76ers,Boston Celtics,32,26,28,31,25,36,31,17,21.01.2021
272,Boston Celtics,New York Knicks,17,18,15,25,28,20,27,30,17.01.2021
273,Boston Celtics,Orlando Magic,34,26,28,36,28,20,24,25,16.01.2021
274,Boston Celtics,Washington Wizards,33,33,30,20,28,19,34,26,09.01.2021
275,Miami Heat,Boston Celtics,26,19,35,25,34,19,27,27,07.01.2021
276,Toronto Raptors,Boston Celtics,32,14,35,33,23,38,39,26,05.01.2021
277,Detroit Pistons,Boston Celtics,33,24,31,32,31,30,30,31,03.01.2021
278,Detroit Pistons,Boston Celtics,27,28,24,17,12,28,33,20,02.01.2021
279,Boston Celtics,Memphis Grizzlies,31,35,30,30,19,21,31,36,31.12.2020
