,home_team,away_team,first_quarter_home,second_quarter_home,third_quarter_home,fourth_quarter_home,first_quarter_away,second_quarter_away,third_quarter_away,fourth_quarter_away,event_time
288,Detroit Pistons,Cleveland Cavaliers,32,29,22,19,26,24,31,21,"10.01.2020
AOT"
289,Cleveland Cavaliers,Detroit Pistons,29,38,28,18,27,27,30,31,08.01.2020
290,Cleveland Cavaliers,Minnesota Timberwolves,20,28,31,24,24,42,28,24,06.01.2020
291,Cleveland Cavaliers,Oklahoma City Thunder,27,26,26,27,34,32,25,30,05.01.2020
292,Cleveland Cavaliers,Charlotte Hornets,29,30,26,21,31,21,30,27,03.01.2020
293,Toronto Raptors,Cleveland Cavaliers,27,32,27,31,25,18,26,28,01.01.2020
294,Minnesota Timberwolves,Cleveland Cavaliers,21,22,17,28,27,22,18,27,29.12.2019
295,Boston Celtics,Cleveland Cavaliers,33,29,30,37,22,25,34,36,27.12.2019
296,Cleveland Cavaliers,Atlanta Hawks,42,29,23,27,32,32,30,24,24.12.2019
297,Cleveland Cavaliers,Memphis Grizzlies,25,30,26,33,27,24,36,20,21.12.2019
298,Cleveland Cavaliers,Charlotte Hornets,29,24,23,24,21,20,23,34,19.12.2019
299,Toronto Raptors,Cleveland Cavaliers,37,29,38,29,29,25,30,29,17.12.2019
300,Milwaukee Bucks,Cleveland Cavaliers,26,43,33,23,20,31,28,29,15.12.2019
301,San Antonio Spurs,Cleveland Cavaliers,19,24,25,35,28,25,25,25,"13.12.2019
AOT"
302,Cleveland Cavaliers,Houston Rockets,29,28,25,28,35,29,24,28,12.12.2019
303,Boston Celtics,Cleveland Cavaliers,29,24,30,27,18,22,26,22,10.12.2019
304,Philadelphia 76ers,Cleveland Cavaliers,36,41,31,33,18,18,26,32,08.12.2019
305,Cleveland Cavaliers,Orlando Magic,25,22,23,17,24,28,16,25,07.12.2019
306,Cleveland Cavaliers,Detroit Pistons,28,18,22,26,32,30,35,30,04.12.2019
307,Cleveland Cavaliers,Milwaukee Bucks,29,18,42,21,38,29,32,20,30.11.2019
308,Cleveland Cavaliers,Orlando Magic,27,25,21,31,27,32,28,29,28.11.2019
309,Cleveland Cavaliers,Brooklyn Nets,26,25,24,31,25,27,29,27,26.11.2019
310,Cleveland Cavaliers,Portland Trail Blazers,19,30,27,34,19,23,27,35,24.11.2019
311,Dallas Mavericks,Cleveland Cavaliers,29,37,45,32,26,16,29,30,23.11.2019
312,Miami Heat,Cleveland Cavaliers,32,43,24,25,22,26,29,23,21.11.2019
313,New York Knicks,Cleveland Cavaliers,32,32,30,29,20,31,20,34,19.11.2019
314,Cleveland Cavaliers,Philadelphia 76ers,22,22,25,26,33,35,27,19,17.11.2019
315,Cleveland Cavaliers,Miami Heat,22,22,30,23,34,34,26,14,15.11.2019
316,Philadelphia 76ers,Cleveland Cavaliers,24,30,28,16,21,27,30,19,13.11.2019
317,New York Knicks,Cleveland Cavaliers,19,17,27,24,31,23,24,30,11.11.2019
318,Washington Wizards,Cleveland Cavaliers,26,26,32,16,30,37,21,25,09.11.2019
319,Cleveland Cavaliers,Boston Celtics,24,28,31,30,32,29,28,30,06.11.2019
