,home_team,away_team,first_quarter_home,second_quarter_home,third_quarter_home,fourth_quarter_home,first_quarter_away,second_quarter_away,third_quarter_away,fourth_quarter_away,event_time
213,Portland Trail Blazers,Denver Nuggets,36,21,27,21,35,25,22,24,22.04.2021
214,Denver Nuggets,Memphis Grizzlies,27,29,31,29,35,25,35,21,"20.04.2021
AOT"
215,Houston Rockets,Denver Nuggets,28,21,30,20,35,34,31,28,17.04.2021
216,Denver Nuggets,Miami Heat,26,34,36,27,31,18,30,27,15.04.2021
217,Golden State Warriors,Denver Nuggets,33,23,43,17,32,29,22,24,13.04.2021
218,Denver Nuggets,Boston Celtics,27,24,28,8,16,29,29,31,11.04.2021
219,Denver Nuggets,San Antonio Spurs,36,25,35,25,26,24,33,36,10.04.2021
220,Denver Nuggets,San Antonio Spurs,30,24,27,25,32,18,24,22,08.04.2021
221,Denver Nuggets,Detroit Pistons,39,37,33,25,32,24,30,33,07.04.2021
222,Denver Nuggets,Orlando Magic,23,24,38,34,29,36,21,23,05.04.2021
223,Los Angeles Clippers,Denver Nuggets,20,29,21,24,31,31,19,20,02.04.2021
224,Denver Nuggets,Philadelphia 76ers,44,24,20,16,22,23,26,24,31.03.2021
225,Denver Nuggets,Atlanta Hawks,31,34,32,29,35,20,24,23,29.03.2021
226,New Orleans Pelicans,Denver Nuggets,33,30,23,22,26,28,31,28,27.03.2021
227,Toronto Raptors,Denver Nuggets,38,34,26,37,30,24,27,30,25.03.2021
228,Orlando Magic,Denver Nuggets,15,24,30,30,30,31,19,30,24.03.2021
229,Denver Nuggets,New Orleans Pelicans,30,21,29,28,22,36,25,30,21.03.2021
230,Denver Nuggets,Chicago Bulls,20,27,34,35,30,25,34,27,"20.03.2021
AOT"
231,Denver Nuggets,Charlotte Hornets,26,31,38,34,25,20,22,37,18.03.2021
232,Denver Nuggets,Indiana Pacers,32,33,22,34,32,24,35,15,16.03.2021
233,Denver Nuggets,Dallas Mavericks,29,22,22,30,28,34,31,23,14.03.2021
234,Memphis Grizzlies,Denver Nuggets,31,24,22,25,26,27,28,22,13.03.2021
235,Indiana Pacers,Denver Nuggets,29,23,22,29,28,33,21,31,05.03.2021
236,Milwaukee Bucks,Denver Nuggets,23,27,30,17,37,27,35,29,03.03.2021
237,Chicago Bulls,Denver Nuggets,25,30,32,25,37,25,27,29,02.03.2021
238,Oklahoma City Thunder,Denver Nuggets,20,23,26,27,38,27,34,27,28.02.2021
239,Denver Nuggets,Washington Wizards,22,32,34,22,26,30,32,24,26.02.2021
