,home_team,away_team,first_quarter_home,second_quarter_home,third_quarter_home,fourth_quarter_home,first_quarter_away,second_quarter_away,third_quarter_away,fourth_quarter_away,event_time
225,Oklahoma City Thunder,Phoenix Suns,33,24,28,35,27,37,34,25,03.05.2021
226,Phoenix Suns,Utah Jazz,39,29,28,25,23,29,20,28,01.05.2021
227,Phoenix Suns,Los Angeles Clippers,39,24,23,23,31,22,27,21,29.04.2021
228,New York Knicks,Phoenix Suns,36,27,24,23,29,27,31,31,27.04.2021
229,Brooklyn Nets,Phoenix Suns,27,32,38,31,32,29,31,27,25.04.2021
230,Boston Celtics,Phoenix Suns,26,27,24,22,21,16,28,21,23.04.2021
231,Philadelphia 76ers,Phoenix Suns,29,25,22,37,28,26,23,39,22.04.2021
232,Milwaukee Bucks,Phoenix Suns,25,29,36,26,24,31,28,33,"20.04.2021
AOT"
233,Phoenix Suns,San Antonio Spurs,19,26,23,17,28,36,23,24,18.04.2021
234,Phoenix Suns,Sacramento Kings,33,34,28,27,28,37,29,20,16.04.2021
235,Phoenix Suns,Miami Heat,26,30,27,23,34,16,22,14,14.04.2021
236,Phoenix Suns,Houston Rockets,38,43,22,23,29,29,30,32,13.04.2021
237,Phoenix Suns,Washington Wizards,27,30,44,33,29,26,24,27,11.04.2021
238,Los Angeles Clippers,Phoenix Suns,27,27,29,30,23,33,25,22,09.04.2021
239,Phoenix Suns,Utah Jazz,20,31,26,25,21,19,38,24,"08.04.2021
AOT"
240,Houston Rockets,Phoenix Suns,34,26,32,38,34,36,31,32,06.04.2021
241,Phoenix Suns,Oklahoma City Thunder,43,30,30,37,13,37,26,27,03.04.2021
242,Phoenix Suns,Chicago Bulls,39,28,27,27,37,21,28,30,01.04.2021
243,Phoenix Suns,Atlanta Hawks,30,34,25,28,27,25,33,25,31.03.2021
244,Charlotte Hornets,Phoenix Suns,29,20,18,23,26,23,27,14,"28.03.2021
AOT"
245,Toronto Raptors,Phoenix Suns,28,23,26,23,29,24,30,21,27.03.2021
246,Orlando Magic,Phoenix Suns,24,35,27,26,32,27,32,20,25.03.2021
247,Miami Heat,Phoenix Suns,20,23,30,27,25,33,27,25,24.03.2021
248,Phoenix Suns,Los Angeles Lakers,31,28,29,23,26,18,32,18,22.03.2021
249,Phoenix Suns,Minnesota Timberwolves,34,30,19,30,29,25,24,23,20.03.2021
250,Phoenix Suns,Minnesota Timberwolves,25,33,33,28,25,28,30,40,19.03.2021
251,Phoenix Suns,Memphis Grizzlies,24,36,36,26,25,27,25,22,16.03.2021
252,Phoenix Suns,Indiana Pacers,33,24,20,34,29,33,35,25,14.03.2021
253,Portland Trail Blazers,Phoenix Suns,33,27,34,27,30,30,30,37,12.03.2021
254,Phoenix Suns,Golden State Warriors,34,28,25,33,23,28,22,25,05.03.2021
255,Los Angeles Lakers,Phoenix Suns,21,32,30,21,29,31,26,28,03.03.2021
256,Minnesota Timberwolves,Phoenix Suns,26,22,28,23,30,23,33,32,01.03.2021
257,Chicago Bulls,Phoenix Suns,26,32,23,16,26,20,28,32,27.02.2021
258,Phoenix Suns,Charlotte Hornets,38,29,24,30,34,32,31,27,25.02.2021
259,Phoenix Suns,Portland Trail Blazers,32,31,37,32,26,28,17,29,23.02.2021
260,Memphis Grizzlies,Phoenix Suns,15,19,30,33,28,37,31,32,21.02.2021
261,New Orleans Pelicans,Phoenix Suns,34,32,36,12,33,26,32,41,20.02.2021
262,Phoenix Suns,Brooklyn Nets,33,42,25,24,22,32,34,40,17.02.2021
263,Phoenix Suns,Orlando Magic,28,24,32,25,16,19,25,30,15.02.2021
264,Phoenix Suns,Philadelphia 76ers,23,30,33,34,28,25,28,30,13.02.2021
265,Phoenix Suns,Milwaukee Bucks,32,27,39,27,32,39,30,23,11.02.2021
266,Phoenix Suns,Cleveland Cavaliers,34,30,25,30,28,33,30,22,09.02.2021
267,Phoenix Suns,Boston Celtics,27,25,24,24,19,30,19,23,07.02.2021
268,Phoenix Suns,Detroit Pistons,27,30,30,22,24,20,24,24,06.02.2021
269,New Orleans Pelicans,Phoenix Suns,28,20,40,35,25,21,28,27,04.02.2021
270,Dallas Mavericks,Phoenix Suns,22,31,29,26,22,25,30,32,02.02.2021
271,Dallas Mavericks,Phoenix Suns,28,27,27,23,29,26,22,34,31.01.2021
272,Phoenix Suns,Golden State Warriors,36,16,33,29,29,18,24,22,29.01.2021
273,Phoenix Suns,Oklahoma City Thunder,32,10,29,26,17,28,28,29,28.01.2021
274,Phoenix Suns,Denver Nuggets,30,31,16,21,28,30,15,25,"24.01.2021
AOT"
275,Phoenix Suns,Denver Nuggets,34,34,27,19,25,29,37,23,"23.01.2021
AOT"
276,Houston Rockets,Phoenix Suns,23,28,31,21,30,33,26,20,21.01.2021
277,Memphis Grizzlies,Phoenix Suns,18,34,25,31,24,24,27,29,18.01.2021
278,Washington Wizards,Phoenix Suns,29,39,36,24,15,27,36,29,12.01.2021
279,Indiana Pacers,Phoenix Suns,32,21,34,30,30,26,34,35,10.01.2021
