,home_team,away_team,first_quarter_home,second_quarter_home,third_quarter_home,fourth_quarter_home,first_quarter_away,second_quarter_away,third_quarter_away,fourth_quarter_away,event_time
240,Philadelphia 76ers,Sacramento Kings,42,31,33,23,21,31,28,25,21.03.2021
241,Philadelphia 76ers,Milwaukee Bucks,25,20,29,19,18,13,34,28,"18.03.2021
AOT"
242,Philadelphia 76ers,New York Knicks,20,28,25,26,21,35,26,14,17.03.2021
243,Philadelphia 76ers,San Antonio Spurs,33,27,46,28,22,30,21,26,14.03.2021
244,Washington Wizards,Philadelphia 76ers,15,38,23,25,32,31,31,33,13.03.2021
245,Chicago Bulls,Philadelphia 76ers,23,34,28,20,30,34,33,30,12.03.2021
246,Philadelphia 76ers,Utah Jazz,26,26,32,34,34,27,28,29,"04.03.2021
AOT"
247,Philadelphia 76ers,Indiana Pacers,33,39,33,25,32,23,22,37,02.03.2021
248,Philadelphia 76ers,Cleveland Cavaliers,23,24,23,22,28,28,16,20,"28.02.2021
AOT"
249,Philadelphia 76ers,Dallas Mavericks,23,36,27,25,22,21,25,29,26.02.2021
250,Toronto Raptors,Philadelphia 76ers,18,24,23,37,37,18,24,30,24.02.2021
251,Toronto Raptors,Philadelphia 76ers,28,24,31,27,24,31,29,19,22.02.2021
252,Philadelphia 76ers,Chicago Bulls,32,26,27,27,30,23,26,26,20.02.2021
253,Philadelphia 76ers,Houston Rockets,38,31,27,22,24,19,36,34,18.02.2021
254,Utah Jazz,Philadelphia 76ers,35,37,34,28,42,24,28,29,16.02.2021
255,Phoenix Suns,Philadelphia 76ers,23,30,33,34,28,25,28,30,13.02.2021
256,Portland Trail Blazers,Philadelphia 76ers,37,23,29,29,36,27,30,21,12.02.2021
257,Sacramento Kings,Philadelphia 76ers,32,39,20,20,42,24,21,32,10.02.2021
258,Philadelphia 76ers,Brooklyn Nets,34,25,43,22,29,27,30,22,07.02.2021
259,Philadelphia 76ers,Portland Trail Blazers,28,29,19,29,28,29,40,24,05.02.2021
260,Charlotte Hornets,Philadelphia 76ers,13,29,34,35,30,34,25,29,04.02.2021
261,Indiana Pacers,Philadelphia 76ers,28,35,32,15,18,36,28,37,01.02.2021
262,Minnesota Timberwolves,Philadelphia 76ers,25,23,26,20,25,28,35,30,30.01.2021
263,Philadelphia 76ers,Los Angeles Lakers,34,21,26,26,24,27,23,32,28.01.2021
264,Detroit Pistons,Philadelphia 76ers,34,30,25,30,23,27,25,29,26.01.2021
265,Detroit Pistons,Philadelphia 76ers,31,32,25,22,28,33,33,20,24.01.2021
